*110101+0000000000000011 21...2+0000000039916479 22...2+0000000010121692 31...6+0000000000627850 51....+000000000007+175 87...6+0000000000000000 
*110102+000000000000009b 21...2+0000000039999940 22...2+0000000010093892 31...6+0000000000850044 51....+000000000007+175 87...6+0000000000000000 
*110103+000000000000009a 21...2+0000000000419530 22...2+0000000010108685 31...6+0000000000849422 51....+000000000007+175 87...6+0000000000000000 
*110104+0000000000000012 21...2+0000000000663082 22...2+0000000010200348 31...6+0000000000365122 51....+000000000007+175 87...6+0000000000000000 
*110105+0000000000000014 21...2+0000000017999201 22...2+0000000010396546 31...6+0000000000087751 51....+000000000007+175 87...6+0000000000000000 
*110106+0000000000000016 21...2+0000000019899899 22...2+0000000010059684 31...6+0000000000572273 51....+000000000007+175 87...6+0000000000000000 
*110107+0000000000000018 21...2+0000000020021821 22...2+0000000010032222 31...6+0000000000836061 51....+000000000007+175 87...6+0000000000000000 
*110108+0000000000000020 21...2+0000000020079881 22...2+0000000010011567 31...6+0000000001233497 51....+000000000007+175 87...6+0000000000000000 
*110109+0000000000000019 21...2+0000000020397076 22...2+0000000010006198 31...6+0000000001066422 51....+000000000007+175 87...6+0000000000000000 
*110110+0000000000000017 21...2+0000000020544183 22...2+0000000010056562 31...6+0000000000573111 51....+000000000007+175 87...6+0000000000000000 
*110111+0000000000000015 21...2+0000000020781110 22...2+0000000010138034 31...6+0000000000315571 51....+000000000007+175 87...6+0000000000000000 
*110112+0000000000000015 21...2+0000000000781059 22...2+0000000029861958 31...6+0000000000315571 51....+000000000007+175 87...6+0000000000000000 
*110113+0000000000000017 21...2+0000000000544129 22...2+0000000029943460 31...6+0000000000573112 51....+000000000007+175 87...6+0000000000000000 
*110114+0000000000000019 21...2+0000000000397003 22...2+0000000029993802 31...6+0000000001066426 51....+000000000007+175 87...6+0000000000000000 
*110115+0000000000000020 21...2+0000000000079846 22...2+0000000029988436 31...6+0000000001233500 51....+000000000007+175 87...6+0000000000000000 
*110116+0000000000000018 21...2+0000000000021824 22...2+0000000029967865 31...6+0000000000836064 51....+000000000007+175 87...6+0000000000000000 
*110117+0000000000000016 21...2+0000000039899694 22...2+0000000029940446 31...6+0000000000572272 51....+000000000007+175 87...6+0000000000000000 
*110118+0000000000000014 21...2+0000000037999121 22...2+0000000029603432 31...6+0000000000087752 51....+000000000007+175 87...6+0000000000000000 
*110119+0000000000000012 21...2+0000000020663168 22...2+0000000029799769 31...6+0000000000365122 51....+000000000007+175 87...6+0000000000000000 
*110120+000000000000009a 21...2+0000000020419507 22...2+0000000029891449 31...6+0000000000849429 51....+000000000007+175 87...6+0000000000000000 
*110121+000000000000009b 21...2+0000000019999895 22...2+0000000029906196 31...6+0000000000850050 51....+000000000007+175 87...6+0000000000000000 
*110122+0000000000000011 21...2+0000000019916404 22...2+0000000029878420 31...6+0000000000627852 51....+000000000007+175 87...6+0000000000000000 
*110123+0000000000000013 21...2+0000000018474778 22...2+0000000029472415 31...6+0000000000111422 51....+000000000007+175 87...6+0000000000000000 
*110124+0000000000003000 21...2+0000000000269738 22...2+0000000010108564 31...6+0000000000848953 51....+000000000007+175 87...6+0000000000001200 
*110125+0000000000003001 21...2+0000000000156028 22...2+0000000010108550 31...6+0000000000849757 51....+000000000007+175 87...6+0000000000001200 
*110126+0000000000003002 21...2+0000000000134049 22...2+0000000010133681 31...6+0000000000626890 51....+000000000007+175 87...6+0000000000001200 
*110127+0000000000003003 21...2+0000000000288539 22...2+0000000010133813 31...6+0000000000626068 51....+000000000007+175 87...6+0000000000001200 
*110128+0000000000003004 21...2+0000000000338576 22...2+0000000010202453 31...6+0000000000365017 51....+000000000007+175 87...6+0000000000001200 
*110129+0000000000003005 21...2+0000000000074312 22...2+0000000010202332 31...6+0000000000366127 51....+000000000007+175 87...6+0000000000001200 
*110130+0000000000003006 21...2+0000000039719276 22...2+0000000010603634 31...6+0000000000106347 51....+000000000007+175 87...6+0000000000001200 
*110131+0000000000003007 21...2+0000000000633712 22...2+0000000010602962 31...6+0000000000106237 51....+000000000007+175 87...6+0000000000001200 
*110132+0000000000003008 21...2+0000000019658423 22...2+0000000010721244 31...6+0000000000079317 51....+000000000007+175 87...6+0000000000001200 
*110133+0000000000003009 21...2+0000000020889872 22...2+0000000010723677 31...6+0000000000079147 51....+000000000007+175 87...6+0000000000001200 
*110002+0000000000990004 84...6+0000000000000000 85...6+0000000000000000 86...6+0000000000000000 88...6+0000000000000000 
*110159+0000000000000020 21...2+0000000017807562 22...2+0000000010627121 31...6+0000000000092458 51....+000000000007+175 87...6+0000000000000000 
*110160+0000000000000022 21...2+0000000019181621 22...2+0000000010159839 31...6+0000000000292405 51....+000000000007+175 87...6+0000000000000000 
*110161+0000000000000024 21...2+0000000019588903 22...2+0000000010023767 31...6+0000000000846060 51....+000000000007+175 87...6+0000000000000000 
*110162+0000000000000025 21...2+0000000019980068 22...2+0000000010005637 31...6+0000000001099970 51....+000000000007+175 87...6+0000000000000000 
*110163+0000000000000023 21...2+0000000020101027 22...2+0000000010040960 31...6+0000000000593267 51....+000000000007+175 87...6+0000000000000000 
*110164+0000000000000021 21...2+0000000021231182 22...2+0000000010421758 31...6+0000000000112788 51....+000000000007+175 87...6+0000000000000000 
*110165+0000000000000019 21...2+0000000037640592 22...2+0000000010592227 31...6+0000000000084939 51....+000000000007+175 87...6+0000000000000000 
*110166+0000000000000017 21...2+0000000039504219 22...2+0000000010132671 31...6+0000000000574160 51....+000000000007+175 87...6+0000000000000000 
*110167+0000000000000015 21...2+0000000039610619 22...2+0000000010104967 31...6+0000000000831970 51....+000000000007+175 87...6+0000000000000000 
*110168+0000000000000014 21...2+0000000000000096 22...2+0000000010073936 31...6+0000000001063935 51....+000000000007+175 87...6+0000000000000000 
*110169+0000000000000016 21...2+0000000000146511 22...2+0000000010135456 31...6+0000000000575105 51....+000000000007+175 87...6+0000000000000000 
*110170+0000000000000018 21...2+0000000000373509 22...2+0000000010226412 31...6+0000000000311465 51....+000000000007+175 87...6+0000000000000000 
*110171+0000000000000018 21...2+0000000020373585 22...2+0000000029773525 31...6+0000000000311466 51....+000000000007+175 87...6+0000000000000000 
*110172+0000000000000016 21...2+0000000020146506 22...2+0000000029864619 31...6+0000000000575107 51....+000000000007+175 87...6+0000000000000000 
*110173+0000000000000014 21...2+0000000020000101 22...2+0000000029926196 31...6+0000000001063936 51....+000000000007+175 87...6+0000000000000000 
*110174+0000000000000015 21...2+0000000019610648 22...2+0000000029895069 31...6+0000000000831972 51....+000000000007+175 87...6+0000000000000000 
*110175+0000000000000017 21...2+0000000019504283 22...2+0000000029867459 31...6+0000000000574161 51....+000000000007+175 87...6+0000000000000000 
*110176+0000000000000019 21...2+0000000017640629 22...2+0000000029407897 31...6+0000000000084939 51....+000000000007+175 87...6+0000000000000000 
*110177+0000000000000021 21...2+0000000001231223 22...2+0000000029578339 31...6+0000000000112788 51....+000000000007+175 87...6+0000000000000000 
*110178+0000000000000023 21...2+0000000000101009 22...2+0000000029959148 31...6+0000000000593268 51....+000000000007+175 87...6+0000000000000000 
*110179+0000000000000025 21...2+0000000039980060 22...2+0000000029994436 31...6+0000000001099973 51....+000000000007+175 87...6+0000000000000000 
*110180+0000000000000024 21...2+0000000039588801 22...2+0000000029976358 31...6+0000000000846061 51....+000000000007+175 87...6+0000000000000000 
*110181+0000000000000022 21...2+0000000039181660 22...2+0000000029840218 31...6+0000000000292406 51....+000000000007+175 87...6+0000000000000000 
*110182+0000000000000020 21...2+0000000037807533 22...2+0000000029372978 31...6+0000000000092458 51....+000000000007+175 87...6+0000000000000000 
*110183+0000000000000020 21...2+0000000017807554 22...2+0000000010627073 31...6+0000000000092458 51....+000000000007+175 87...6+0000000000000000 
*110184+0000000000000022 21...2+0000000019181633 22...2+0000000010159825 31...6+0000000000292405 51....+000000000007+175 87...6+0000000000000000 
*110185+0000000000000024 21...2+0000000019588911 22...2+0000000010023787 31...6+0000000000846060 51....+000000000007+175 87...6+0000000000000000 
*110186+0000000000000025 21...2+0000000019980110 22...2+0000000010005614 31...6+0000000001099969 51....+000000000007+175 87...6+0000000000000000 
*110187+0000000000000023 21...2+0000000020101053 22...2+0000000010040915 31...6+0000000000593266 51....+000000000007+175 87...6+0000000000000000 
*110188+0000000000000021 21...2+0000000021231190 22...2+0000000010421739 31...6+0000000000112788 51....+000000000007+175 87...6+0000000000000000 
*110189+0000000000000019 21...2+0000000037640610 22...2+0000000010592219 31...6+0000000000084939 51....+000000000007+175 87...6+0000000000000000 
*110190+0000000000000017 21...2+0000000039504269 22...2+0000000010132666 31...6+0000000000574159 51....+000000000007+175 87...6+0000000000000000 
*110191+0000000000000015 21...2+0000000039610666 22...2+0000000010105024 31...6+0000000000831968 51....+000000000007+175 87...6+0000000000000000 
*110192+0000000000000014 21...2+0000000000000096 22...2+0000000010073930 31...6+0000000001063934 51....+000000000007+175 87...6+0000000000000000 
*110193+0000000000000016 21...2+0000000000146516 22...2+0000000010135348 31...6+0000000000575104 51....+000000000007+175 87...6+0000000000000000 
*110194+0000000000000018 21...2+0000000000373498 22...2+0000000010226407 31...6+0000000000311464 51....+000000000007+175 87...6+0000000000000000 
*110195+0000000000000018 21...2+0000000020373614 22...2+0000000029773556 31...6+0000000000311466 51....+000000000007+175 87...6+0000000000000000 
*110196+0000000000000016 21...2+0000000020146526 22...2+0000000029864632 31...6+0000000000575106 51....+000000000007+175 87...6+0000000000000000 
*110197+0000000000000014 21...2+0000000020000158 22...2+0000000029926156 31...6+0000000001063936 51....+000000000007+175 87...6+0000000000000000 
*110198+0000000000000015 21...2+0000000019610648 22...2+0000000029895034 31...6+0000000000831970 51....+000000000007+175 87...6+0000000000000000 
*110199+0000000000000017 21...2+0000000019504261 22...2+0000000029867488 31...6+0000000000574161 51....+000000000007+175 87...6+0000000000000000 
*110200+0000000000000019 21...2+0000000017640640 22...2+0000000029407896 31...6+0000000000084940 51....+000000000007+175 87...6+0000000000000000 
*110201+0000000000000021 21...2+0000000001231245 22...2+0000000029578346 31...6+0000000000112788 51....+000000000007+175 87...6+0000000000000000 
*110202+0000000000000023 21...2+0000000000100965 22...2+0000000029959130 31...6+0000000000593268 51....+000000000007+175 87...6+0000000000000000 
*110203+0000000000000025 21...2+0000000039980080 22...2+0000000029994418 31...6+0000000001099971 51....+000000000007+175 87...6+0000000000000000 
*110204+0000000000000024 21...2+0000000039588875 22...2+0000000029976368 31...6+0000000000846061 51....+000000000007+175 87...6+0000000000000000 
*110205+0000000000000022 21...2+0000000039181675 22...2+0000000029840203 31...6+0000000000292406 51....+000000000007+175 87...6+0000000000000000 
*110206+0000000000000020 21...2+0000000037807531 22...2+0000000029372969 31...6+0000000000092458 51....+000000000007+175 87...6+0000000000000000 
*110207+0000000000000020 21...2+0000000017807558 22...2+0000000010627065 31...6+0000000000092458 51....+000000000007+175 87...6+0000000000000000 
*110208+0000000000000022 21...2+0000000019181649 22...2+0000000010159804 31...6+0000000000292405 51....+000000000007+175 87...6+0000000000000000 
*110209+0000000000000024 21...2+0000000019588830 22...2+0000000010023739 31...6+0000000000846060 51....+000000000007+175 87...6+0000000000000000 
*110210+0000000000000025 21...2+0000000019980115 22...2+0000000010005617 31...6+0000000001099969 51....+000000000007+175 87...6+0000000000000000 
*110211+0000000000000023 21...2+0000000020101036 22...2+0000000010040913 31...6+0000000000593266 51....+000000000007+175 87...6+0000000000000000 
*110212+0000000000000021 21...2+0000000021231191 22...2+0000000010421723 31...6+0000000000112788 51....+000000000007+175 87...6+0000000000000000 
*110213+0000000000000019 21...2+0000000037640614 22...2+0000000010592203 31...6+0000000000084939 51....+000000000007+175 87...6+0000000000000000 
*110214+0000000000000017 21...2+0000000039504278 22...2+0000000010132630 31...6+0000000000574160 51....+000000000007+175 87...6+0000000000000000 
*110215+0000000000000015 21...2+0000000039610659 22...2+0000000010105084 31...6+0000000000831969 51....+000000000007+175 87...6+0000000000000000 
*110216+0000000000000014 21...2+0000000000000057 22...2+0000000010073955 31...6+0000000001063935 51....+000000000007+175 87...6+0000000000000000 
*110217+0000000000000016 21...2+0000000000146520 22...2+0000000010135380 31...6+0000000000575105 51....+000000000007+175 87...6+0000000000000000 
*110218+0000000000000018 21...2+0000000000373492 22...2+0000000010226410 31...6+0000000000311465 51....+000000000007+175 87...6+0000000000000000 
*110219+0000000000000018 21...2+0000000020373590 22...2+0000000029773541 31...6+0000000000311465 51....+000000000007+175 87...6+0000000000000000 
*110220+0000000000000016 21...2+0000000020146560 22...2+0000000029864639 31...6+0000000000575107 51....+000000000007+175 87...6+0000000000000000 
*110221+0000000000000014 21...2+0000000020000068 22...2+0000000029926190 31...6+0000000001063936 51....+000000000007+175 87...6+0000000000000000 
